Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date UTC /Day,Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Peak Wind Gust(km/h) /Day,Atmospheric Pressure(hPa) /Day,Sunshine Duration(m) /Day
UA,7/4/2022,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0,2022-07-04,25.6,20.6,30.6,17.5,0.0,173.0,16.2,,1015.7,
UA,7/4/2022,604,N895UA,DEN,15:04,14:57,199,194,-7,14:53,4,0,0,0,0,0,2022-07-04,25.6,18.3,35.6,0.0,0.0,318.0,14.8,,1007.5,
UA,7/4/2022,1503,N66814,ORD,23:59,23:53,114,109,-6,23:48,5,0,0,0,0,0,2022-07-04,25.6,20.6,30.6,17.5,0.0,173.0,16.2,,1015.7,
UA,7/4/2022,2615,N848UA,IAD,23:35,0:15,73,86,40,23:50,25,24,0,13,0,3,2022-07-04,25.1,16.1,31.7,0.0,0.0,336.0,5.4,,1021.0,
UA,7/5/2017,1500,N475UA,ORD,16:42,16:29,110,102,-13,16:25,4,0,0,0,0,0,2017-07-05,24.6,18.3,31.7,0.0,0.0,,9.4,,1018.3,
UA,7/5/2019,607,N39297,ORD,21:18,23:12,118,103,114,23:08,4,0,0,0,0,114,2019-07-05,27.4,22.8,32.8,11.9,0.0,228.0,9.7,,1014.5,
UA,7/5/2019,2341,N818UA,ORD,14:53,14:48,108,113,-5,14:40,8,0,0,0,0,0,2019-07-05,27.4,22.8,32.8,11.9,0.0,228.0,9.7,,1014.5,
UA,7/5/2021,1240,N462UA,ORD,20:49,20:40,109,103,-9,20:36,4,0,0,0,0,0,2021-07-05,27.6,22.8,32.8,0.0,0.0,242.0,19.8,,1014.1,
UA,7/5/2022,288,N417UA,ORD,16:53,16:52,115,89,-1,16:48,4,0,0,0,0,0,2022-07-05,27.4,20.6,34.4,13.2,0.0,300.0,15.1,,1010.9,
UA,7/5/2022,604,N882UA,DEN,15:04,15:00,199,186,-4,14:56,4,0,0,0,0,0,2022-07-05,25.6,16.7,35.6,0.3,0.0,273.0,14.4,,1009.9,
